pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
13,1,main,write,plain,true,8388608,pattern,5,0.000,0.000,42380.823,312704
13,2,main,write,plain,true,8388608,pattern,1,0.000,0.000,32573.884,312704
13,2,main,write,plain,true,8388608,pattern,2,0.000,0.000,37106.211,312704
13,2,main,write,plain,true,8388608,pattern,3,0.000,0.000,37499.822,312704
13,2,main,write,plain,true,8388608,pattern,4,0.000,0.000,37517.753,312704
13,2,main,write,plain,true,8388608,pattern,5,0.000,0.000,38679.560,312704
13,3,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33069.017,312704
13,3,branch,write,plain,true,8388608,pattern,2,0.000,0.000,34810.228,312704
13,3,branch,write,plain,true,8388608,pattern,3,0.000,0.000,32813.275,312704
13,3,branch,write,plain,true,8388608,pattern,4,0.000,0.000,36257.056,312704
13,3,branch,write,plain,true,8388608,pattern,5,0.000,0.000,36821.210,312704
14,0,main,write,plain,true,8388608,pattern,1,0.000,0.000,32484.883,312704
14,0,main,write,plain,true,8388608,pattern,2,0.000,0.000,31796.729,312704
14,0,main,write,plain,true,8388608,pattern,3,0.000,0.000,32604.295,312704
14,0,main,write,plain,true,8388608,pattern,4,0.000,0.000,38978.072,312704
14,0,main,write,plain,true,8388608,pattern,5,0.000,0.000,32532.104,312704
14,1,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33634.581,312704
14,1,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32314.673,312704
14,1,branch,write,plain,true,8388608,pattern,3,0.000,0.000,35797.034,312704
14,1,branch,write,plain,true,8388608,pattern,4,0.000,0.000,38063.887,312704
14,1,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37900.886,312704
14,2,branch,write,plain,true,8388608,pattern,1,0.000,0.000,32532.254,312704
14,2,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31919.971,312704
14,2,branch,write,plain,true,8388608,pattern,3,0.000,0.000,36673.389,312704
14,2,branch,write,plain,true,8388608,pattern,4,0.000,0.000,37817.116,312704
14,2,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37021.181,312704
14,3,main,write,plain,true,8388608,pattern,1,0.000,0.000,33780.412,312704
14,3,main,write,plain,true,8388608,pattern,2,0.000,0.000,31662.769,312704
14,3,main,write,plain,true,8388608,pattern,3,0.000,0.000,36789.329,312704
14,3,main,write,plain,true,8388608,pattern,4,0.000,0.000,33348.679,312704
14,3,main,write,plain,true,8388608,pattern,5,0.000,0.000,32855.356,312704
15,0,branch,write,plain,true,8388608,pattern,1,0.000,0.000,35428.542,312704
15,0,branch,write,plain,true,8388608,pattern,2,0.000,0.000,33915.473,312704
15,0,branch,write,plain,true,8388608,pattern,3,0.000,0.000,31959.452,312704
15,0,branch,write,plain,true,8388608,pattern,4,0.000,0.000,35989.646,312704
15,0,branch,write,plain,true,8388608,pattern,5,0.000,0.000,31973.452,312704
15,1,main,write,plain,true,8388608,pattern,1,0.000,0.000,33367.509,312704
15,1,main,write,plain,true,8388608,pattern,2,0.000,0.000,175602.080,312704
15,1,main,write,plain,true,8388608,pattern,3,0.000,0.000,153449.837,312704
15,1,main,write,plain,true,8388608,pattern,4,0.000,0.000,101269.126,312704
15,1,main,write,plain,true,8388608,pattern,5,0.000,0.000,40648.753,312704
15,2,main,write,plain,true,8388608,pattern,1,0.000,0.000,32423.234,312704
15,2,main,write,plain,true,8388608,pattern,2,0.000,0.000,31213.267,312704
15,2,main,write,plain,true,8388608,pattern,3,0.000,0.000,32681.655,312704
15,2,main,write,plain,true,8388608,pattern,4,0.000,0.000,36567.029,312704
15,2,main,write,plain,true,8388608,pattern,5,0.000,0.000,36238.918,312704
15,3,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33244.159,312704
15,3,branch,write,plain,true,8388608,pattern,2,0.000,0.000,30827.335,312704
15,3,branch,write,plain,true,8388608,pattern,3,0.000,0.000,31070.866,312704
15,3,branch,write,plain,true,8388608,pattern,4,0.000,0.000,40535.053,312704
15,3,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37203.053,312704
16,0,main,write,plain,true,8388608,pattern,1,0.000,0.000,33039.638,312704
16,0,main,write,plain,true,8388608,pattern,2,0.000,0.000,36289.737,312704
16,0,main,write,plain,true,8388608,pattern,3,0.000,0.000,32205.933,312704
16,0,main,write,plain,true,8388608,pattern,4,0.000,0.000,38472.261,312704
16,0,main,write,plain,true,8388608,pattern,5,0.000,0.000,36960.963,312704
16,1,branch,write,plain,true,8388608,pattern,1,0.000,0.000,32604.306,312704
16,1,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32266.274,312704
