pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
14,0,main,stream,encrypted,false,8388608,random,3,218.663,18058.862,21516.187,8659328
14,0,main,stream,encrypted,false,8388608,random,4,223.443,18097.203,21538.998,8659328
14,0,main,stream,encrypted,false,8388608,random,5,202.854,18101.612,21519.598,8659328
14,1,branch,stream,encrypted,false,8388608,random,1,199.013,17130.387,18854.885,8659328
14,1,branch,stream,encrypted,false,8388608,random,2,206.704,16164.441,17855.599,8659328
14,1,branch,stream,encrypted,false,8388608,random,3,197.543,16505.297,18460.368,8659328
14,1,branch,stream,encrypted,false,8388608,random,4,211.023,16309.854,17970.120,8659328
14,1,branch,stream,encrypted,false,8388608,random,5,198.233,16187.151,17861.868,8659328
14,2,branch,stream,encrypted,false,8388608,random,1,197.863,16821.522,18479.879,8659328
14,2,branch,stream,encrypted,false,8388608,random,2,212.264,16225.992,17939.520,8659328
14,2,branch,stream,encrypted,false,8388608,random,3,209.743,16088.980,17754.666,8659328
14,2,branch,stream,encrypted,false,8388608,random,4,198.663,16410.615,18090.302,8659328
14,2,branch,stream,encrypted,false,8388608,random,5,208.033,16219.622,17902.349,8659328
14,3,main,stream,encrypted,false,8388608,random,1,215.403,18736.503,22220.678,8659328
14,3,main,stream,encrypted,false,8388608,random,2,206.703,17942.870,21387.165,8659328
14,3,main,stream,encrypted,false,8388608,random,3,208.003,18020.831,21431.186,8659328
14,3,main,stream,encrypted,false,8388608,random,4,202.553,18001.541,21445.306,8659328
14,3,main,stream,encrypted,false,8388608,random,5,205.773,17930.220,21384.645,8659328
